GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001
# Statistical Models Only:  F Apex:  T
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
   14335 2017  8 21 19 18 29 137  4.8311    186.63744    657.79656    616.73457      0.10833      8.72965      4.34302     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36993   0.19763  -1.00000
   14336 2017  8 21 19 18 33 969  4.8310    186.63866    657.87070    616.79746      0.10830      8.71816      4.34212     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36958   0.19763  -1.00000
   14337 2017  8 21 19 18 38 800  4.8310    186.63990    657.94465    616.86022      0.10824      8.70336      4.34234     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36923   0.19763  -1.00000
   14338 2017  8 21 19 18 43 630  4.8310    186.64112    658.01673    616.92293      0.10815      8.68538      4.33992     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36888   0.19762  -1.00000
   14339 2017  8 21 19 18 48 461  4.8309    186.64232    658.08981    616.98558      0.10809      8.66435      4.33690     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36853   0.19762  -1.00000
   14340 2017  8 21 19 18 53 292  4.8309    186.64354    658.16270    617.04838      0.10806      8.64049      4.33469     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36817   0.19762  -1.00000
   14341 2017  8 21 19 18 58 123  4.8309    186.64476    658.23700    617.11117      0.10804      8.61406      4.32880     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36782   0.19762  -1.00000
   14342 2017  8 21 19 19  2 954  4.8308    186.64601    658.31731    617.17416      0.10800      8.58544      4.32383     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36747   0.19762  -1.00000
   14343 2017  8 21 19 19  7 785  4.8308    186.64724    658.38642    617.23737      0.10794      8.55511      4.31914     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36712   0.19762  -1.00000
   14344 2017  8 21 19 19 12 616  4.8308    186.64845    658.45730    617.30070      0.10789      8.52366      4.31170     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36677   0.19762  -1.00000
   14345 2017  8 21 19 19 17 446  4.8308    186.64966    658.53258    617.36413      0.10787      8.49200      4.30450     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36642   0.19762  -1.00000
   14346 2017  8 21 19 19 22 277  4.8307    186.65088    658.60737    617.42789      0.10788      8.45976      4.29933     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36607   0.19762  -1.00000
   14347 2017  8 21 19 19 27 108  4.8307    186.65213    658.68252    617.49174      0.10788      8.42455      4.29176     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36572   0.19762  -1.00000
   14348 2017  8 21 19 19 31 938  4.8307    186.65336    658.76147    617.55566      0.10784      8.38678      4.28426     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36536   0.19762  -1.00000
   14349 2017  8 21 19 19 36 769  4.8306    186.65458    658.83569    617.61984      0.10781      8.34870      4.27912     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36501   0.19762  -1.00000
   14350 2017  8 21 19 19 41 600  4.8306    186.65579    658.90949    617.68415      0.10781      8.31162      4.27282     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36466   0.19762  -1.00000
   14351 2017  8 21 19 19 46 430  4.8306    186.65700    658.98719    617.74864      0.10783      8.27659      4.26425     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36431   0.19762  -1.00000
   14352 2017  8 21 19 19 51 261  4.8305    186.65824    659.06379    617.81336      0.10785      8.24419      4.26049     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36396   0.19762  -1.00000
   14353 2017  8 21 19 19 56  91  4.8305    186.65948    659.14095    617.87812      0.10784      8.21433      4.25451     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36361   0.19762  -1.00000
   14354 2017  8 21 19 20  0 922  4.8305    186.66069    659.22165    617.94302      0.10781      8.18691      4.24651     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36326   0.19762  -1.00000
   14355 2017  8 21 19 20  5 752  4.8305    186.66190    659.29870    618.00806      0.10780      8.16194      4.24318     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36290   0.19762  -1.00000
   14356 2017  8 21 19 20 10 583  4.8304    186.66310    659.37086    618.07311      0.10783      8.13994      4.23826     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36255   0.19762  -1.00000
   14357 2017  8 21 19 20 15 413  4.8304    186.66433    659.44466    618.13830      0.10785      8.12791      4.23302     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36220   0.19762  -1.00000
   14358 2017  8 21 19 20 20 243  4.8304    186.66556    659.52259    618.20366      0.10783      8.11814      4.22920     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36185   0.19762  -1.00000
   14359 2017  8 21 19 20 25  74  4.8303    186.66678    659.60084    618.26904      0.10780      8.11065      4.22571     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36150   0.19762  -1.00000
   14360 2017  8 21 19 20 29 904  4.8303    186.66798    659.67950    618.33446      0.10778      8.10547      4.22265     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36115   0.19762  -1.00000
   14361 2017  8 21 19 20 34 734  4.8303    186.66918    659.75796    618.39983      0.10778      8.10256      4.21969     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36080   0.19762  -1.00000
   14362 2017  8 21 19 20 39 565  4.8302    186.67039    659.83625    618.46521      0.10779      8.10182      4.21706     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36045   0.19762  -1.00000
   14363 2017  8 21 19 20 44 395  4.8302    186.67162    659.91440    618.53054      0.10778      8.10315      4.21612     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.36009   0.19762  -1.00000
   14364 2017  8 21 19 20 49 225  4.8302    186.67283    659.99259    618.59585      0.10774      8.10643      4.21432     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35974   0.19762  -1.00000
   14365 2017  8 21 19 20 54  55  4.8302    186.67403    660.07093    618.66117      0.10770      8.11152      4.21320     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35939   0.19762  -1.00000
   14366 2017  8 21 19 20 58 885  4.8301    186.67523    660.14926    618.72639      0.10769      8.11828      4.21344     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35904   0.19761  -1.00000
   14367 2017  8 21 19 21  3 715  4.8301    186.67644    660.22749    618.79150      0.10769      8.12652      4.21286     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35869   0.19761  -1.00000
   14368 2017  8 21 19 21  8 545  4.8301    186.67766    660.30554    618.85654      0.10767      8.13602      4.21351     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35834   0.19761  -1.00000
   14369 2017  8 21 19 21 13 375  4.8300    186.67888    660.38356    618.92146      0.10763      8.14652      4.21517     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35799   0.19761  -1.00000
   14370 2017  8 21 19 21 18 205  4.8300    186.68008    660.46156    618.98626      0.10757      8.15776      4.21613     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35764   0.19761  -1.00000
   14371 2017  8 21 19 21 23  35  4.8300    186.68128    660.53945    619.05093      0.10754      8.16950      4.21730     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35728   0.19761  -1.00000
   14372 2017  8 21 19 21 27 865  4.8300    186.68249    660.61710    619.11540      0.10753      8.18147      4.21868     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35693   0.19761  -1.00000
   14373 2017  8 21 19 21 32 695  4.8299    186.68371    660.69444    619.17966      0.10749      8.20022      4.21935     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35658   0.19761  -1.00000
   14374 2017  8 21 19 21 37 525  4.8299    186.68494    660.77135    619.24371      0.10743      8.22013      4.22011     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35623   0.19761  -1.00000
   14375 2017  8 21 19 21 42 355  4.8299    186.68615    660.84783    619.30757      0.10736      8.23931      4.22037     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35588   0.19761  -1.00000
   14376 2017  8 21 19 21 47 185  4.8298    186.68735    660.92416    619.37130      0.10730      8.25712      4.21943     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35553   0.19761  -1.00000
   14377 2017  8 21 19 21 52  15  4.8298    186.68856    661.00036    619.43504      0.10726      8.27301      4.21911     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35518   0.19761  -1.00000
   14378 2017  8 21 19 21 56 845  4.8298    186.68979    661.07478    619.49865      0.10722      8.28654      4.21589     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35483   0.19761  -1.00000
   14379 2017  8 21 19 22  1 674  4.8298    186.69103    661.14988    619.56227      0.10715      8.29743      4.21189     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35447   0.19761  -1.00000
   14380 2017  8 21 19 22  6 504  4.8297    186.69225    661.22291    619.62599      0.10706      8.30557      4.20829     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35412   0.19761  -1.00000
   14381 2017  8 21 19 22 11 334  4.8297    186.69346    661.30215    619.68975      0.10699      8.31103      4.20230     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35377   0.19761  -1.00000
   14382 2017  8 21 19 22 16 163  4.8297    186.69468    661.37812    619.75364      0.10694      8.31399      4.19943     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35342   0.19761  -1.00000
   14383 2017  8 21 19 22 20 993  4.8296    186.69591    661.45333    619.81747      0.10691      8.31471      4.19417     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35307   0.19761  -1.00000
   14384 2017  8 21 19 22 25 823  4.8296    186.69715    661.52953    619.88147      0.10685      8.31372      4.18810     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35272   0.19761  -1.00000
   14385 2017  8 21 19 22 30 652  4.8296    186.69838    661.60327    619.94557      0.10677      8.30914      4.18572     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35237   0.19761  -1.00000
   14386 2017  8 21 19 22 35 482  4.8296    186.69960    661.68140    620.00960      0.10671      8.29788      4.17846     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35202   0.19761  -1.00000
   14387 2017  8 21 19 22 40 311  4.8295    186.70082    661.76418    620.07373      0.10668      8.28173      4.17231     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35166   0.19761  -1.00000
   14388 2017  8 21 19 22 45 141  4.8295    186.70206    661.83677    620.13798      0.10667      8.26442      4.16839     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35131   0.19761  -1.00000
   14389 2017  8 21 19 22 49 970  4.8295    186.70330    661.91147    620.20226      0.10664      8.24574      4.16110     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35096   0.19761  -1.00000
   14390 2017  8 21 19 22 54 800  4.8294    186.70454    661.98779    620.26669      0.10659      8.22610      4.15777     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35061   0.19761  -1.00000
   14391 2017  8 21 19 22 59 629  4.8294    186.70577    662.06094    620.33124      0.10655      8.20508      4.15316     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.35026   0.19761  -1.00000
   14392 2017  8 21 19 23  4 458  4.8294    186.70698    662.13919    620.39574      0.10654      8.18131      4.14659     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34991   0.19761  -1.00000
   14393 2017  8 21 19 23  9 288  4.8294    186.70821    662.22071    620.46032      0.10655      8.15406      4.14381     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34956   0.19761  -1.00000
   14394 2017  8 21 19 23 14 117  4.8293    186.70945    662.29474    620.52503      0.10656      8.12465      4.14026     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34921   0.19760  -1.00000
   14395 2017  8 21 19 23 18 946  4.8293    186.71070    662.36687    620.58973      0.10654      8.09367      4.13414     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34886   0.19760  -1.00000
   14396 2017  8 21 19 23 23 776  4.8293    186.71192    662.44342    620.65454      0.10651      8.06193      4.13364     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34850   0.19760  -1.00000
   14397 2017  8 21 19 23 28 605  4.8292    186.71313    662.52017    620.71932      0.10651      8.03005      4.13070     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34815   0.19760  -1.00000
   14398 2017  8 21 19 23 33 434  4.8292    186.71435    662.59760    620.78403      0.10653      7.99857      4.12636     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34780   0.19760  -1.00000
   14399 2017  8 21 19 23 38 263  4.8292    186.71558    662.67443    620.84878      0.10656      7.96794      4.12554     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34745   0.19760  -1.00000
   14400 2017  8 21 19 23 43  93  4.8292    186.71682    662.75002    620.91354      0.10655      7.93857      4.12402     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34710   0.19760  -1.00000
   14401 2017  8 21 19 23 47 922  4.8291    186.71804    662.82649    620.97842      0.10653      7.91076      4.12252     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34675   0.19760  -1.00000
   14402 2017  8 21 19 23 52 751  4.8291    186.71924    662.90337    621.04341      0.10652      7.88479      4.12211     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34640   0.19760  -1.00000
   14403 2017  8 21 19 23 57 580  4.8291    186.72045    662.98032    621.10830      0.10654      7.86089      4.12289     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34605   0.19760  -1.00000
   14404 2017  8 21 19 24  2 409  4.8290    186.72167    663.05721    621.17314      0.10656      7.83929      4.12285     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34569   0.19760  -1.00000
   14405 2017  8 21 19 24  7 238  4.8290    186.72290    663.13413    621.23799      0.10656      7.82024      4.12434     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34534   0.19760  -1.00000
   14406 2017  8 21 19 24 12  67  4.8290    186.72412    663.21130    621.30281      0.10653      7.80860      4.12663     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.34499   0.19760  -1.00000
